.123,1.07,Nova Iguaçu,Brazil,23.31S,42.82W
1818-03-01,2.9560000000000004,2.434,Novocherkassk,Russia,47.42N,39.08E
1818-04-01,11.639000000000001,5.369,Novocherkassk,Russia,47.42N,39.08E
1818-05-01,16.088,2.474,Novocherkassk,Russia,47.42N,39.08E
1818-06-01,20.352,3.989,Novocherkassk,Russia,47.42N,39.08E
1818-07-01,22.165000000000006,1.8840000000000001,Novocherkassk,Russia,47.42N,39.08E
1818-08-01,22.191,1.619,Novocherkassk,Russia,47.42N,39.08E
1818-09-01,15.437,2.273,Novocherkassk,Russia,47.42N,39.08E
1818-10-01,7.185,2.605,Novocherkassk,Russia,47.42N,39.08E
1818-11-01,1.165,4.288,Novocherkassk,Russia,47.42N,39.08E
1818-12-01,-4.191000000000002,2.22,Novocherkassk,Russia,47.42N,39.08E
1819-01-01,-5.207000000000001,3.196,Novocherkassk,Russia,47.42N,39.08E
1819-02-01,-5.0760000000000005,2.7560000000000002,Novocherkassk,Russia,47.42N,39.08E
1819-03-01,0.479,6.452999999999999,Novocherkassk,Russia,47.42N,39.08E
1819-04-01,8.825999999999997,2.019,Novocherkassk,Russia,47.42N,39.08E
1819-05-01,14.306,2.141,Novocherkassk,Russia,47.42N,39.08E
1819-06-01,19.042,2.93,Novocherkassk,Russia,47.42N,39.08E
1819-07-01,20.418,1.693,Novocherkassk,Russia,47.42N,39.08E
1819-08-01,20.3,2.031,Novocherkassk,Russia,47.42N,39.08E
1819-09-01,17.003,1.6680000000000001,Novocherkassk,Russia,47.42N,39.08E
1819-10-01,10.983,2.54,Novocherkassk,Russia,47.42N,39.08E
1819-11-01,2.818,2.522,Novocherkassk,Russia,47.42N,39.08E
1819-12-01,-4.746,2.588,Novocherkassk,Russia,47.42N,39.08E
1820-01-01,-7.167999999999999,6.355,Novocherkassk,Russia,47.42N,39.08E
1820-02-01,-6.6979999999999995,3.0839999999999996,Novocherkassk,Russia,47.42N,39.08E
1820-03-01,1.22,4.419,Novocherkassk,Russia,47.42N,39.08E
1820-04-01,10.183,1.41,Novocherkassk,Russia,47.42N,39.08E
1820-05-01,16.993,1.9669999999999999,Novocherkassk,Russia,47.42N,39.08E
1820-06-01,19.319000000000003,1.3969999999999998,Novocherkassk,Russia,47.42N,39.08E
1820-07-01,20.844,2.696,Novocherkassk,Russia,47.42N,39.08E
1820-08-01,20.623,2.07,Novocherkassk,Russia,47.42N,39.08E
1820-09-01,15.53,2.35,Novocherkassk,Russia,47.42N,39.08E
1820-10-01,7.508999999999999,2.575,Novocherkassk,Russia,47.42N,39.08E
1820-11-01,2.061,1.6680000000000001,Novocherkassk,Russia,47.42N,39.08E
1820-12-01,-3.5469999999999997,3.935,Novocherkassk,Russia,47.42N,39.08E
1821-01-01,-2.863,3.423,Novocherkassk,Russia,47.42N,39.08E
1821-02-01,-4.4860000000000015,5.61,Novocherkassk,Russia,47.42N,39.08E
1821-03-01,1.0390000000000001,2.667,Novocherkassk,Russia,47.42N,39.08E
1821-04-01,9.386000000000001,2.46,Novocherkassk,Russia,47.42N,39.08E
1821-05-01,16.977999999999998,1.871,Novocherkassk,Russia,47.42N,39.08E
1821-06-01,18.201,3.8680000000000003,Novocherkassk,Russia,47.42N,39.08E
1821-07-01,20.372,1.849,Novocherkassk,Russia,47.42N,39.08E
1821-08-01,19.775,1.185,Novocherkassk,Russia,47.42N,39.08E
1821-09-01,14.48,1.9809999999999999,Novocherkassk,Russia,47.42N,39.08E
1821-10-01,7.8969999999999985,1.4609999999999999,Novocherkassk,Russia,47.42N,39.08E
1821-11-01,2.311,3.076,Novocherkassk,Russia,47.42N,39.08E
1821-12-01,-1.024,2.435,Novocherkassk,Russia,47.42N,39.08E
1822-01-01,-2.0869999999999997,3.812,Novocherkassk,Russia,47.42N,39.08E
1822-02-01,-3.98,2.313,Novocherkassk,Russia,47.42N,39.08E
1822-03-01,1.7029999999999998,3.75,Novocherkassk,Russia,47.42N,39.08E
1822-04-01,9.215,3.196,Novocherkassk,Russia,47.42N,39.08E
1822-05-01,14.103,1.5390000000000001,Novocherkassk,Russia,47.42N,39.08E
1822-06-01,18.9,1.516,Novocherkassk,Russia,47.42N,39.08E
1822-07-01,22.105,1.534,Novocherkassk,Russia,47.42N,39.08E
1822-08-01,20.547,1.63,Novocherkassk,Russia,47.42N,39.08E
1822-09-01,14.841,1.466,Novocherkassk,Russia,47.42N,39.08E
1822-10-01,8.139,2.3080000000000003,Novocherkassk,Russia,47.42N,39.08E
1822-11-01,2.125,2.335,Novocherkassk,Russia,47.42N,39.08E
1822-12-01,-5.1720000000000015,3.155,Novocherkassk,Russia,47.42N,39.08E
1823-01-01,-7.473000000000001,2.49,Novocherkassk,Russia,47.42N,39.08E
1823-02-01,-3.426,2.1719999999999997,Novocherkassk,Russia,47.42N,39.08E
1823-03-01,2.89,2.1830000000000003,Novocherkassk,Russia,47.42N,39.08E
1823-04-01,7.891999999999999,2.738,Novocherkassk,Russia,47.42N,39.08E
1823-05-01,16.316,1.902,Novocherkassk,Russia,47.42N,39.08E
1823-06-01,21.982,2.61,Novocherkassk,Russia,47.42N,39.08E
1823-07-01,23.265,1.443,Novocherkassk,Russia,47.42N,39.08E
1823-08-01,22.108,1.6440000000000001,Novocherkassk,Russia,47.42N,39.08E
1823-09-01,15.318,2.205,Novocherkassk,Russia,47.42N,39.08E
1823-10-01,7.5859999999999985,1.511,Novocherkassk,Russia,47.42N,39.08E
1823-11-01,1.865,4.178999999999999,Novocherkassk,Russia,47.42N,39.08E
1823-12-01,-0.3720000000000001,2.2319999999999998,Novocherkassk,Russia,47.42N,39.08E
1824-01-01,-2.9170000000000003,1.413,Novocherkassk,Russia,47.42N,39.08E
1824-02-01,-3.3100000000000005,3.3360000000000003,Novocherkassk,Russia,47.42N,39.08E
1824-03-01,3.6289999999999996,2.245,Novocherkassk,Russia,47.42N,39.08E
1824-04-01,9.009,3.61,Novocherkassk,Russia,47.42N,39.08E
1824-05-01,15.851,2.46,Novocherkassk,Russia,47.42N,39.08E
1824-06-01,20.236,3.4539999999999997,Novocherkassk,Russia,47.42N,39.08E
1824-07-01,22.248,3.722,Novocherkassk,Russia,47.42N,39.08E
1824-08-01,22.511,1.659,Novocherkassk,Russia,47.42N,39.08E
1824-09-01,17.177,1.973,Novocherkassk,Russia,47.42N,39.08E
1824-10-01,9.901,1.9269999999999998,Novocherkassk,Russia,47.42N,39.08E
1824-11-01,4.223,1.973,Novocherkassk,Russia,47.42N,39.08E
1824-12-01,1.6269999999999998,3.551,Novocherkassk,Russia,47.42N,39.08E
1825-01-01,-4.865,3.69,Novocherkassk,Russia,47.42N,39.08E
1825-02-01,-6.0390000000000015,1.9380000000000002,Novocherkassk,Russia,47.42N,39.08E
1825-03-01,-2.4090000000000003,2.2359999999999998,Novocherkassk,Russia,47.42N,39.08E
1825-04-01,7.1,2.397,Novocherkassk,Russia,47.42N,39.08E
1825-05-01,14.393999999999998,2.269,Novocherkassk,Russia,47.42N,39.08E
1825-06-01,20.509,1.37,Novocherkassk,Russia,47.42N,39.08E
1825-07-01,21.838,3.073,Novocherkassk,Russia,47.42N,39.08E
1825-08-01,21.193,2.5639999999999996,Novocherkassk,Russia,47.42N,39.08E
1825-09-01,15.356000000000002,1.9040000000000001,Novocherkassk,Russia,47.42N,39.08E
1825-10-01,8.131,2.494,Novocherkassk,Russia,47.42N,39.08E
1825-11-01,6.084,2.103,Novocherkassk,Russia,47.42N,39.08E
1825-12-01,-1.14,1.8969999999999998,Novocherkassk,Russia,47.42N,39.08E
1826-01-01,-5.551,1.827,Novocherkassk,Russia,47.42N,39.08E
1826-02-01,-8.232000000000001,2.378,Novocherkassk,Russia,47.42N,39.08E
1826-03-01,-0.31399999999999995,1.942,Novocherkassk,Russia,47.42N,39.08E
1826-04-01,7.3119999999999985,3.11,Novocherkassk,Russia,47.42N,39.08E
1826-05-01,15.251,1.256,Novocherkassk,Russia,47.42N,39.08E
1826-06-01,19.348,2.254,Novocherkassk,Russia,47.42N,39.08E
1826-07-01,24.191999999999997,1.86,Novocherkassk,Russia,47.42N,39.08E
1826-08-01,22.21,1.672,Novocherkassk,Russia,47.42N,39.08E
1826-09-01,16.397000000000002,2.491,Novocherkassk,Russia,47.42N,39.08E
1826-10-01,6.9369999999999985,2.633,Novocherkassk,Russia,47.42N,39.08E
1826-11-01,4.365,1.3619999999999999,Novocherkassk,Russia,47.42N,39.08E
1826-12-01,0.6280000000000001,2.842,Novocherkassk,Russia,47.42N,39.08E
1827-01-01,-1.7619999999999998,3.429,Novocherkassk,Russia,47.42N,39.08E
1827-02-01,-4.061,1.446,Novocherkassk,Russia,47.42N,39.08E
1827-03-01,2.95,1.585,Novocherkassk,Russia,47.42N,39.08E
1827-04-01,9.346,3.752,Novocherkassk,Russia,47.42N,39.08E
1827-05-01,16.178,2.64,Novocherkassk,Russia,47.42N,39.08E
1827-06-01,22.154,2.576,Novocherkassk,Russia,47.42N,39.08E
1827-07-01,24.147,1.4869999999999999,Novocherkassk,Russia,47.42N,39.08E
1827-08-01,22.571,2.009,Novocherkassk,Russia,47.42N,39.08E
1827-09-01,15.272,1.3259999999999998,Novocherkassk,Russia,47.42N,39.08E
1827-10-01,8.668,1.617,Novocherkassk,Russia,47.42N,39.08E
1827-11-01,3.626,1.416,Novocherkassk,Russia,47.42N,39.08E
1827-12-01,-2.696,3.4,Novocherkassk,Russia,47.42N,39.08E
1828-01-01,-9.207,2.8280000000000003,Novocherkassk,Russia,47.42N,39.08E
1828-02-01,-8.728000000000002,2.037,Novocherkassk,Russia,47.42N,39.08E
1828-03-01,2.062,2.6289999999999996,Novocherkassk,Russia,47.42N,39.08E
1828-04-01,9.826,2.7319999999999998,Novocherkassk,Russia,47.42N,39.08E
1828-05-01,15.767000000000001,3.218,Novocherkassk,Russia,47.42N,39.08E
1828-06-01,21.694000000000003,2.9010000000000002,Novocherkassk,Russia,47.42N,39.08E
1828-07-01,24.015,2.261,Novocherkassk,Russia,47.42N,39.08E
1828-08-01,22.548000000000002,3.113,Novocherkassk,Russia,47.42N,39.08E
1828-09-01,14.080000000000002,1.2990000000000002,Novocherkassk,Russia,47.42N,39.08E
1828-10-01,7.345,1.274,Novocherkassk,Russia,47.42N,39.08E
1828-11-01,2.242,1.676,Novocherkassk,Russia,47.42N,39.08E
1828-12-01,-6.431000000000001,2.577,Novocherkassk,Russia,47.42N,39.08E
1829-01-01,-7.584,2.164,Novocherkassk,Russia,47.42N,39.08E
1829-02-01,-5.452999999999999,2.8560000000000003,Novocherkassk,Russia,47.42N,39.08E
1829-03-01,0.111,1.671,Novocherkassk,Russia,47.42N,39.08E
1829-04-01,10.119,2.42,Novocherkassk,Russia,47.42N,39.08E
1829-05-01,15.634,4.654,Novocherkassk,Russia,47.42N,39.08E
1829-06-01,19.237000000000002,3.1719999999999997,Novocherkassk,Russia,47.42N,39.08E
1829-07-01,22.796999999999997,1.4980000000000002,Novocherkassk,Russia,47.42N,39.08E
1829-08-01,22.232,2.73,Novocherkassk,Russia,47.42N,39.08E
1829-09-01,16.788,2.519,Novocherkassk,Russia,47.42N,39.08E
1829-10-01,8.264999999999999,2.127,Novocherkassk,Russia,47.42N,39.08E
1829-11-01,0.21899999999999986,3.075,Novocherkassk,Russia,47.42N,39.08E
1829-12-01,-6.7029999999999985,4.33,Novocherkassk,Russia,47.42N,39.08E
1830-01-01,-7.07,2.459,Novocherkassk,Russia,47.42N,39.08E
1830-02-01,-5.785,1.5930000000000002,Novocherkassk,Russia,47.42N,39.08E
1830-03-01,-1.4,1.629,Novocherkassk,Russia,47.42N,39.08E
1830-04-01,7.885999999999999,1.36,Novocherkassk,Russia,47.42N,39.08E
1830-05-01,16.422,1.9180000000000001,Novocherkassk,Russia,47.42N,39.08E
1830-06-01,21.418000000000003,4.129,Novocherkassk,Russia,47.42N,39.08E
1830-07-01,22.425,2.634,Novocherkassk,Russia,47.42N,39.08E
1830-08-01,23.3,2.9760000000000004,Novocherkassk,Russia,47.42N,39.08E
1830-09-01,15.902,3.2910000000000004,Novocherkassk,Russia,47.42N,39.08E
1830-10-01,7.625999999999999,3.74,Novocherkassk,Russia,47.42N,39.08E
1830-11-01,2.364,2.057,Novocherkassk,Russia,47.42N,39.08E
1830-12-01,1.725,2.381,Novocherkassk,Russia,47.42N,39.08E
1831-01-01,-5.555,2.7489999999999997,Novocherkassk,Russia,47.42N,39.08E
1831-02-01,-3.8569999999999998,4.98,Novocherkassk,Russia,47.42N,39.08E
1831-03-01,0.65,4.5360000000000005,Novocherkassk,Russia,47.42N,39.08E
1831-04-01,8.425999999999998,1.295,Novocherkassk,Russia,47.42N,39.08E
1831-05-01,16.567999999999998,4.058,Novocherkassk,Russia,47.42N,39.08E
1831-06-01,20.272000000000002,1.963,Novocherkassk,Russia,47.42N,39.08E
1831-07-01,21.708,1.754,Novocherkassk,Russia,47.42N,39.08E
1831-08-01,20.163,2.548,Novocherkassk,Russia,47.42N,39.08E
1831-09-01,14.229,2.161,Novocherkassk,Russia,47.42N,39.08E
1831-10-01,6.5059999999999985,1.52,Novocherkassk,Russia,47.42N,39.08E
1831-11-01,1.639,5.325,Novocherkassk,Russia,47.42N,39.08E
1831-12-01,-3.595,4.626,Novocherkassk,Russia,47.42N,39.08E
1832-01-01,-6.3100000000000005,1.9509999999999998,Novocherkassk,Russia,47.42N,39.08E
1832-02-01,-6.117000000000001,3.497,Novocherkassk,Russia,47.42N,39.08E
1832-03-01,-2.643,2.591,Novocherkassk,Russia,47.42N,39.08E
1832-04-01,6.186,3.877,Novocherkassk,Russia,47.42N,39.08E
1832-05-01,15.879000000000001,2.165,Novocherkassk,Russia,47.42N,39.08E
1832-06-01,18.693,1.939,Novocherkassk,Russia,47.42N,39.08E
1832-07-01,20.433,2.97,Novocherkassk,Russia,47.42N,39.08E
1832-08-01,19.673,1.8659999999999999,Novocherkassk,Russia,47.42N,39.08E
1832-09-01,14.341,2.8760000000000003,Novocherkassk,Russia,47.42N,39.08E
1832-10-01,6.794,2.324,Novocherkassk,Russia,47.42N,39.08E
1832-11-01,-2.132,1.692,Novocherkassk,Russia,47.42N,39.08E
1832-12-01,-5.925000000000002,5.307,Novocherkassk,Russia,47.42N,39.08E
1833-01-01,-7.985,5.246,Novocherkassk,Russia,47.42N,39.08E
1833-02-01,-2.9370000000000003,2.001,Novocherkassk,Russia,47.42N,39.08E
1833-03-01,-0.49700000000000005,2.576,Novocherkassk,Russia,47.42N,39.08E
1833-04-01,8.815,2.136,Novocherkassk,Russia,47.42N,39.08E
1833-05-01,15.536,1.8359999999999999,Novocherkassk,Russia,47.42N,39.08E
1833-06-01,22.296999999999997,2.278,Novocherkassk,Russia,47.42N,39.08E
1833-07-01,23.497,1.584,Novocherkassk,Russia,47.42N,39.08E
1833-08-01,19.844,2.283,Novocherkassk,Russia,47.42N,39.08E
1833-09-01,15.89,2.191,Novocherkassk,Russia,47.42N,39.08E
1833-10-01,6.516,1.608,Novocherkassk,Russia,47.42N,39.08E
1833-11-01,2.345,1.6480000000000001,Novocherkassk,Russia,47.42N,39.08E
1833-12-01,-2.407,3.2089999999999996,Novocherkassk,Russia,47.42N,39.08E
1834-01-01,-5.931,2.477,Novocherkassk,Russia,47.42N,39.08E
1834-02-01,-8.316,2.887,Novocherkassk,Russia,47.42N,39.08E
1834-03-01,1.765,2.6210000000000004,Novocherkassk,Russia,47.42N,39.08E
1834-04-01,7.076999999999999,2.428,Novocherkassk,Russia,47.42N,39.08E
1834-05-01,17.442,1.339,Novocherkassk,Russia,47.42N,39.08E
1834-06-01,20.309,2.384,Novocherkassk,Russia,47.42N,39.08E
1834-07-01,21.794,1.5030000000000001,Novocherkassk,Russia,47.42N,39.08E
1834-08-01,22.141,1.147,Novocherkassk,Russia,47.42N,39.08E
1834-09-01,16.405,2.823,Novocherkassk,Russia,47.42N,39.08E
1834-10-01,7.9910000000000005,1.169,Novocherkassk,Russia,47.42N,39.08E
1834-11-01,2.803,2.4130000000000003,Novocherkassk,Russia,47.42N,39.08E
1834-12-01,-3.1340000000000003,1.849,Novocherkassk,Russia,47.42N,39.08E
1835-01-01,-4.203,2.207,Novocherkassk,Russia,47.42N,39.08E
1835-02-01,-2.136000000000001,2.447,Novocherkassk,Russia,47.42N,39.08E
1835-03-01,2.017,2.6039999999999996,Novocherkassk,Russia,47.42N,39.08E
1835-04-01,8.581,2.867,Novocherkassk,Russia,47.42N,39.08E
1835-05-01,15.025,1.526,Novocherkassk,Russia,47.42N,39.08E
1835-06-01,19.363,2.39,Novocherkassk,Russia,47.42N,39.08E
1835-07-01,21.983,1.95,Novocherkassk,Russia,47.42N,39.08E
1835-08-01,18.684,1.258,Novocherkassk,Russia,47.42N,39.08E
1835-09-01,13.274,1.463,Novocherkassk,Russia,47.42N,39.08E
1835-10-01,9.827,2.492,Novocherkassk,Russia,47.42N,39.08E
1835-11-01,-0.391,1.777,Novocherkassk,Russia,47.42N,39.08E
1835-12-01,-6.627999999999999,2.233,Novocherkassk,Russia,47.42N,39.08E
1836-01-01,-7.742999999999999,1.207,Novocherkassk,Russia,47.42N,39.08E
1836-02-01,-4.675000000000002,2.026,Novocherkassk,Russia,47.42N,39.08E
1836-03-01,4.345,1.983,Novocherkassk,Russia,47.42N,39.08E
1836-04-01,9.778,1.159,Novocherkassk,Russia,47.42N,39.08E
1836-05-01,14.6,1.909,Novocherkassk,Russia,47.42N,39.08E
1836-06-01,19.817,1.413,Novocherkassk,Russia,47.42N,39.08E
1836-07-01,20.154,1.704,Novocherkassk,Russia,47.42N,39.08E
1836-08-01,19.822,1.5030000000000001,Novocherkassk,Russia,47.42N,39.08E
1836-09-01,15.409,2.142,Novocherkassk,Russia,47.42N,39.08E
1836-10-01,10.638,4.583,Novocherkassk,Russia,47.42N,39.08E
1836-11-01,3.303,2.099,Novocherkassk,Russia,47.42N,39.08E
1836-12-01,-0.30200000000000005,2.9819999999999998,Novocherkassk,Russia,47.42N,39.08E
1837-01-01,-4.6419999999999995,2.609,Novocherkassk,Russia,47.42N,39.08E
1837-02-01,-6.224,1.6280000000000001,Novocherkassk,Russia,47.42N,39.08E
1837-03-01,1.412,2.044,Novocherkassk,Russia,47.42N,39.08E
1837-04-01,10.216000000000001,1.3219999999999998,Novocherkassk,Russia,47.42N,39.08E
1837-05-01,16.006999999999998,1.966,Novocherkassk,Russia,47.42N,39.08E
1837-06-01,18.771,2.0340000000000003,Novocherkassk,Russia,47.42N,39.08E
1837-07-01,19.535999999999998,1.227,Novocherkassk,Russia,47.42N,39.08E
1837-08-01,21.064,1.36,Novocherkassk,Russia,47.42N,39.08E
1837-09-01,16.708000000000002,1.227,Novocherkassk,Russia,47.42N,39.08E
1837-10-01,5.847,2.742,Novocherkassk,Russia,47.42N,39.08E
1837-11-01,2.3120000000000003,3.1210000000000004,Novocherkassk,Russia,47.42N,39.08E
1837-12-01,-6.529,4.253,Novocherkassk,Russia,47.42N,39.08E
1838-01-01,-12.083,2.9960000000000004,Novocherkassk,Russia,47.42N,39.08E
1838-02-01,-3.82,1.9609999999999999,Novocherkassk,Russia,47.42N,39.08E
1838-03-01,0.3,1.689,Novocherkassk,Russia,47.42N,39.08E
1838-04-01,8.814,1.234,Novocherkassk,Russia,47.42N,39.08E
1838-05-01,16.087,0.892,Novocherkassk,Russia,47.42N,39.08E
1838-06-01,18.005,1.3769999999999998,Novocherkassk,Russia,47.42N,39.08E
1838-07-01,20.479,3.678,Novocherkassk,Russia,47.42N,39.08E
1838-08-01,20.418,3.258,Novocherkassk,Russia,47.42N,39.08E
1838-09-01,16.836000000000002,1.42,Novocherkassk,Russia,47.42N,39.08E
1838-10-01,6.42,4.197,Novocherkassk,Russia,47.42N,39.08E
1838-11-01,3.647,2.582,Novocherkassk,Russia,47.42N,39.08E
1838-12-01,-2.68,2.967,Novocherkassk,Russia,47.42N,39.08E
1839-01-01,-2.803,2.496,Novocherkassk,Russia,47.42N,39.08E
1839-02-01,-3.3020000000000005,1.838,Novocherkassk,Russia,47.42N,39.08E
1839-03-01,-4.288,1.3840000000000001,Novocherkassk,Russia,47.42N,39.08E
1839-04-01,5.4270000000000005,1.615,Novocherkassk,Russia,47.42N,39.08E
1839-05-01,15.948,1.177,Novocherkassk,Russia,47.42N,39.08E
1839-06-01,19.64,0.825,Novocherkassk,Russia,47.42N,39.08E
1839-07-01,23.405,3.1260000000000003,Novocherkassk,Russia,47.42N,39.08E
1839-08-01,25.322,2.299,Novocherkassk,Russia,47.42N,39.08E
1839-09-01,16.491,1.494,Novocherkassk,Russia,47.42N,39.08E
1839-10-01,7.6370000000000005,1.723,Novocherkassk,Russia,47.42N,39.08E
1839-11-01,2.455,2.023,Novocherkassk,Russia,47.42N,39.08E
1839-12-01,-9.08,2.5869999999999997,Novocherkassk,Russia,47.42N,39.08E
1840-01-01,-6.426,2.273,Novocherkassk,Russia,47.42N,39.08E
1840-02-01,-7.927,2.546,Novocherkassk,Russia,47.42N,39.08E
1840-03-01,-2.272,1.051,Novocherkassk,Russia,47.42N,39.08E
1840-04-01,5.084999999999999,2.841,Novocherkassk,Russia,47.42N,39.08E
1840-05-01,13.559000000000001,1.6380000000000001,Novocherkassk,Russia,47.42N,39.08E
1840-06-01,19.37,1.196,Novocherkassk,Russia,47.42N,39.08E
1840-07-01,24.965,0.871,Novocherkassk,Russia,47.42N,39.08E
1840-08-01,20.872,1.036,Novocherkassk,Russia,47.42N,39.08E
1840-09-01,16.387999999999998,1.345,Novocherkassk,Russia,47.42N,39.08E
1840-10-01,8.526,2.165,Novocherkassk,Russia,47.42N,39.08E
1840-11-01,3.397,3.498,Novocherkassk,Russia,47.42N,39.08E
1840-12-01,-7.872999999999998,1.463,Novocherkassk,Russia,47.42N,39.08E
1841-01-01,-5.95,2.094,Novocherkassk,Russia,47.42N,39.08E
1841-02-01,-10.04,2.475,Novocherkassk,Russia,47.42N,39.08E
1841-03-01,-3.4130000000000003,3.799,Novocherkassk,Russia,47.42N,39.08E
1841-04-01,7.792999999999998,2.0469999999999997,Novocherkassk,Russia,47.42N,39.08E
1841-05-01,15.586,1.4680000000000002,Novocherkassk,Russia,47.42N,39.08E
1841-06-01,21.822,0.9209999999999999,Novocherkassk,Russia,47.42N,39.08E
1841-07-01,25.42,1.516,Novocherkassk,Russia,47.42N,39.08E
1841-08-01,22.089000000000002,1.6740000000000002,Novocherkassk,Russia,47.42N,39.08E
1841-09-01,17.299,1.093,Novocherkassk,Russia,47.42N,39.08E
1841-10-01,11.2,1.335,Novocherkassk,Russia,47.42N,39.08E
1841-11-01,2.92,0.759,Novocherkassk,Russia,47.42N,39.08E
1841-12-01,-2.013,2.006,Novocherkassk,Russia,47.42N,39.08E
1842-01-01,-7.638,2.249,Novocherkassk,Russia,47.42N,39.08E
1842-02-01,-3.745000000000001,1.584,Novocherkassk,Russia,47.42N,39.08E
1842-03-01,0.615,2.62,Novocherkassk,Russia,47.42N,39.08E
1842-04-01,6.574,2.123,Novocherkassk,Russia,47.42N,39.08E
1842-05-01,15.069,1.25,Novocherkassk,Russia,47.42N,39.08E
1842-06-01,19.765,0.912,Novocherkassk,Russia,47.42N,39.08E
1842-07-01,20.965999999999998,1.7309999999999999,Novocherkassk,Russia,47.42N,39.08E
1842-08-01,20.067,1.5019999999999998,Novocherkassk,Russia,47.42N,39.08E
1842-09-01,15.199000000000002,1.635,Novocherkassk,Russia,47.42N,39.08E
1842-10-01,8.097999999999999,1.256,Novocherkassk,Russia,47.42N,39.08E
1842-11-01,4.1850000000000005,1.429,Novocherkassk,Russia,47.42N,39.08E
1842-12-01,-0.995,1.834,Novocherkassk,Russia,47.42N,39.08E
1843-01-01,-2.326,1.7080000000000002,Novocherkassk,Russia,47.42N,39.08E
1843-02-01,2.332,0.938,Novocherkassk,Russia,47.42N,39.08E
1843-03-01,1.153,1.301,Novocherkassk,Russia,47.42N,39.08E
1843-04-01,7.816999999999998,1.4569999999999999,Novocherkassk,Russia,47.42N,39.08E
1843-05-01,13.297999999999998,0.9570000000000001,Novocherkassk,Russia,47.42N,39.08E
1843-06-01,21.116,1.072,Novocherkassk,Russia,47.42N,39.08E
1843-07-01,20.980999999999998,1.045,Novocherkassk,Russia,47.42N,39.08E
1843-08-01,20.1,1.7280000000000002,Novocherkassk,Russia,47.42N,39.08E
1843-09-01,14.498,0.479,Novocherkassk,Russia,47.42N,39.08E
1843-10-01,10.195,1.49,Novocherkassk,Russia,47.42N,39.08E
1843-11-01,2.292,0.47100000000000003,Novocherkassk,Russia,47.42N,39.08E
1843-12-01,-1.943,2.87,Novocherkassk,Russia,47.42N,39.08E
1844-01-01,-3.5210000000000004,1.035,Novocherkassk,Russia,47.42N,39.08E
1844-02-01,0.4259999999999993,2.285,Novocherkassk,Russia,47.42N,39.08E
1844-03-01,1.14,2.3819999999999997,Novocherkassk,Russia,47.42N,39.08E
1844-04-01,5.180999999999999,0.934,Novocherkassk,Russia,47.42N,39.08E
1844-05-01,15.841,0.8170000000000001,Novocherkassk,Russia,47.42N,39.08E
1844-06-01,18.566,0.816,Novocherkassk,Russia,47.42N,39.08E
1844-07-01,22.96,1.151,Novocherkassk,Russia,47.42N,39.08E
1844-08-01,21.873,2.583,Novocherkassk,Russia,47.42N,39.08E
1844-09-01,16.585,0.889,Novocherkassk,Russia,47.42N,39.08E
1844-10-01,7.2959999999999985,0.778,Novocherkassk,Russia,47.42N,39.08E
1844-11-01,-1.0590000000000002,1.057,Novocherkassk,Russia,47.42N,39.08E
1844-12-01,-9.156,2.398,Novocherkassk,Russia,47.42N,39.08E
1845-01-01,-5.9190000000000005,2.305,Novocherkassk,Russia,47.42N,39.08E
1845-02-01,-8.186,3.52,Novocherkassk,Russia,47.42N,39.08E
