075000000000006,1.085,Pontianak,Indonesia,0.80S,110.09E
1869-07-01,29.283,0.877,Port Au Prince,Haiti,18.48N,72.68W
1869-08-01,28.506,0.722,Port Au Prince,Haiti,18.48N,72.68W
1869-09-01,27.656,0.5870000000000001,Port Au Prince,Haiti,18.48N,72.68W
1869-10-01,26.726999999999997,1.3980000000000001,Port Au Prince,Haiti,18.48N,72.68W
1869-11-01,25.509,0.762,Port Au Prince,Haiti,18.48N,72.68W
1869-12-01,24.316,1.93,Port Au Prince,Haiti,18.48N,72.68W
1870-01-01,25.01,1.034,Port Au Prince,Haiti,18.48N,72.68W
1870-02-01,24.625999999999998,1.2930000000000001,Port Au Prince,Haiti,18.48N,72.68W
1870-03-01,24.555999999999997,1.251,Port Au Prince,Haiti,18.48N,72.68W
1870-04-01,25.193,1.229,Port Au Prince,Haiti,18.48N,72.68W
1870-05-01,26.313,1.399,Port Au Prince,Haiti,18.48N,72.68W
1870-06-01,27.874,1.061,Port Au Prince,Haiti,18.48N,72.68W
1870-07-01,28.486,0.7,Port Au Prince,Haiti,18.48N,72.68W
1870-08-01,27.667,1.69,Port Au Prince,Haiti,18.48N,72.68W
1870-09-01,27.077,1.002,Port Au Prince,Haiti,18.48N,72.68W
1870-10-01,25.910999999999998,0.841,Port Au Prince,Haiti,18.48N,72.68W
1870-11-01,25.585,1.5730000000000002,Port Au Prince,Haiti,18.48N,72.68W
1870-12-01,24.71,1.158,Port Au Prince,Haiti,18.48N,72.68W
1871-01-01,23.972,1.2009999999999998,Port Au Prince,Haiti,18.48N,72.68W
1871-02-01,24.526999999999997,1.6540000000000001,Port Au Prince,Haiti,18.48N,72.68W
1871-03-01,25.252,1.266,Port Au Prince,Haiti,18.48N,72.68W
1871-04-01,25.717,0.78,Port Au Prince,Haiti,18.48N,72.68W
1871-05-01,26.574,0.746,Port Au Prince,Haiti,18.48N,72.68W
1871-06-01,27.985000000000007,0.9890000000000001,Port Au Prince,Haiti,18.48N,72.68W
1871-07-01,28.361,1.365,Port Au Prince,Haiti,18.48N,72.68W
1871-08-01,27.975,0.736,Port Au Prince,Haiti,18.48N,72.68W
1871-09-01,27.123,0.45299999999999996,Port Au Prince,Haiti,18.48N,72.68W
1871-10-01,26.318,1.0,Port Au Prince,Haiti,18.48N,72.68W
1871-11-01,25.531999999999996,1.929,Port Au Prince,Haiti,18.48N,72.68W
1871-12-01,24.725,1.095,Port Au Prince,Haiti,18.48N,72.68W
1872-01-01,24.244,1.8359999999999999,Port Au Prince,Haiti,18.48N,72.68W
1872-02-01,25.483,2.827,Port Au Prince,Haiti,18.48N,72.68W
1872-03-01,25.936,1.858,Port Au Prince,Haiti,18.48N,72.68W
1872-04-01,25.776,2.545,Port Au Prince,Haiti,18.48N,72.68W
1872-05-01,26.229,2.207,Port Au Prince,Haiti,18.48N,72.68W
1872-06-01,27.373,2.8339999999999996,Port Au Prince,Haiti,18.48N,72.68W
1872-07-01,28.24,2.6189999999999998,Port Au Prince,Haiti,18.48N,72.68W
1872-08-01,27.892,3.065,Port Au Prince,Haiti,18.48N,72.68W
1872-09-01,27.349,1.38,Port Au Prince,Haiti,18.48N,72.68W
1872-10-01,26.624,0.584,Port Au Prince,Haiti,18.48N,72.68W
1872-11-01,26.223000000000006,1.254,Port Au Prince,Haiti,18.48N,72.68W
1872-12-01,24.794,2.154,Port Au Prince,Haiti,18.48N,72.68W
1873-01-01,24.389,1.268,Port Au Prince,Haiti,18.48N,72.68W
1873-02-01,24.565,1.073,Port Au Prince,Haiti,18.48N,72.68W
1873-03-01,24.364,0.774,Port Au Prince,Haiti,18.48N,72.68W
1873-04-01,24.898000000000003,1.744,Port Au Prince,Haiti,18.48N,72.68W
1873-05-01,25.763,1.646,Port Au Prince,Haiti,18.48N,72.68W
1873-06-01,27.305,1.021,Port Au Prince,Haiti,18.48N,72.68W
1873-07-01,28.244,1.291,Port Au Prince,Haiti,18.48N,72.68W
1873-08-01,27.557,0.978,Port Au Prince,Haiti,18.48N,72.68W
1873-09-01,26.983,0.81,Port Au Prince,Haiti,18.48N,72.68W
1873-10-01,25.846999999999998,0.915,Port Au Prince,Haiti,18.48N,72.68W
1873-11-01,25.721999999999998,0.504,Port Au Prince,Haiti,18.48N,72.68W
1873-12-01,25.090999999999998,0.7390000000000001,Port Au Prince,Haiti,18.48N,72.68W
1874-01-01,24.484,1.492,Port Au Prince,Haiti,18.48N,72.68W
1874-02-01,25.116999999999997,0.8240000000000001,Port Au Prince,Haiti,18.48N,72.68W
1874-03-01,25.014,1.28,Port Au Prince,Haiti,18.48N,72.68W
1874-04-01,25.743,1.6740000000000002,Port Au Prince,Haiti,18.48N,72.68W
1874-05-01,26.026999999999997,0.664,Port Au Prince,Haiti,18.48N,72.68W
1874-06-01,27.324,1.0270000000000001,Port Au Prince,Haiti,18.48N,72.68W
1874-07-01,27.766,1.317,Port Au Prince,Haiti,18.48N,72.68W
1874-08-01,27.506,1.245,Port Au Prince,Haiti,18.48N,72.68W
1874-09-01,26.831,0.915,Port Au Prince,Haiti,18.48N,72.68W
1874-10-01,26.31,0.9329999999999999,Port Au Prince,Haiti,18.48N,72.68W
1874-11-01,25.816000000000006,0.728,Port Au Prince,Haiti,18.48N,72.68W
1874-12-01,24.715,0.6509999999999999,Port Au Prince,Haiti,18.48N,72.68W
1875-01-01,25.135,2.043,Port Au Prince,Haiti,18.48N,72.68W
1875-02-01,24.719,1.9040000000000001,Port Au Prince,Haiti,18.48N,72.68W
1875-03-01,25.000999999999998,1.598,Port Au Prince,Haiti,18.48N,72.68W
1875-04-01,25.089,0.8220000000000001,Port Au Prince,Haiti,18.48N,72.68W
1875-05-01,26.278,0.711,Port Au Prince,Haiti,18.48N,72.68W
1875-06-01,26.980999999999998,0.899,Port Au Prince,Haiti,18.48N,72.68W
1875-07-01,27.729,0.556,Port Au Prince,Haiti,18.48N,72.68W
1875-08-01,27.675,0.535,Port Au Prince,Haiti,18.48N,72.68W
1875-09-01,27.191999999999997,0.6679999999999999,Port Au Prince,Haiti,18.48N,72.68W
1875-10-01,26.858,0.674,Port Au Prince,Haiti,18.48N,72.68W
1875-11-01,25.989,0.6729999999999999,Port Au Prince,Haiti,18.48N,72.68W
1875-12-01,25.127,1.175,Port Au Prince,Haiti,18.48N,72.68W
1876-01-01,25.091,1.5930000000000002,Port Au Prince,Haiti,18.48N,72.68W
1876-02-01,25.193,0.5870000000000001,Port Au Prince,Haiti,18.48N,72.68W
1876-03-01,24.578000000000003,1.757,Port Au Prince,Haiti,18.48N,72.68W
1876-04-01,25.323,0.907,Port Au Prince,Haiti,18.48N,72.68W
1876-05-01,26.311,0.93,Port Au Prince,Haiti,18.48N,72.68W
1876-06-01,27.543000000000006,0.826,Port Au Prince,Haiti,18.48N,72.68W
1876-07-01,28.319000000000003,0.809,Port Au Prince,Haiti,18.48N,72.68W
1876-08-01,27.999000000000002,1.044,Port Au Prince,Haiti,18.48N,72.68W
1876-09-01,27.446,1.36,Port Au Prince,Haiti,18.48N,72.68W
1876-10-01,26.49,0.633,Port Au Prince,Haiti,18.48N,72.68W
1876-11-01,26.578000000000003,1.07,Port Au Prince,Haiti,18.48N,72.68W
1876-12-01,25.511999999999997,1.212,Port Au Prince,Haiti,18.48N,72.68W
1877-01-01,25.496,1.671,Port Au Prince,Haiti,18.48N,72.68W
1877-02-01,25.405,1.05,Port Au Prince,Haiti,18.48N,72.68W
1877-03-01,25.518,0.684,Port Au Prince,Haiti,18.48N,72.68W
1877-04-01,25.357,1.028,Port Au Prince,Haiti,18.48N,72.68W
1877-05-01,25.641,1.32,Port Au Prince,Haiti,18.48N,72.68W
1877-06-01,26.771,2.417,Port Au Prince,Haiti,18.48N,72.68W
1877-07-01,28.416999999999998,1.034,Port Au Prince,Haiti,18.48N,72.68W
1877-08-01,28.591,0.7959999999999999,Port Au Prince,Haiti,18.48N,72.68W
1877-09-01,28.244,0.845,Port Au Prince,Haiti,18.48N,72.68W
1877-10-01,27.366999999999997,1.337,Port Au Prince,Haiti,18.48N,72.68W
1877-11-01,27.061999999999998,1.226,Port Au Prince,Haiti,18.48N,72.68W
1877-12-01,26.434,3.457,Port Au Prince,Haiti,18.48N,72.68W
1878-01-01,25.353,3.218,Port Au Prince,Haiti,18.48N,72.68W
1878-02-01,26.315,1.893,Port Au Prince,Haiti,18.48N,72.68W
1878-03-01,27.052,1.125,Port Au Prince,Haiti,18.48N,72.68W
1878-04-01,26.855999999999998,0.915,Port Au Prince,Haiti,18.48N,72.68W
1878-05-01,26.964,0.6509999999999999,Port Au Prince,Haiti,18.48N,72.68W
1878-06-01,27.739,0.765,Port Au Prince,Haiti,18.48N,72.68W
1878-07-01,28.695999999999998,1.081,Port Au Prince,Haiti,18.48N,72.68W
1878-08-01,28.131,0.677,Port Au Prince,Haiti,18.48N,72.68W
1878-09-01,27.609,0.7,Port Au Prince,Haiti,18.48N,72.68W
1878-10-01,27.075000000000006,0.46299999999999997,Port Au Prince,Haiti,18.48N,72.68W
1878-11-01,26.811999999999998,1.248,Port Au Prince,Haiti,18.48N,72.68W
1878-12-01,25.768,1.585,Port Au Prince,Haiti,18.48N,72.68W
1879-01-01,25.191999999999997,1.156,Port Au Prince,Haiti,18.48N,72.68W
1879-02-01,25.473000000000003,1.3659999999999999,Port Au Prince,Haiti,18.48N,72.68W
1879-03-01,25.505,0.917,Port Au Prince,Haiti,18.48N,72.68W
1879-04-01,25.611,1.004,Port Au Prince,Haiti,18.48N,72.68W
1879-05-01,26.149,0.924,Port Au Prince,Haiti,18.48N,72.68W
1879-06-01,26.916999999999998,1.0090000000000001,Port Au Prince,Haiti,18.48N,72.68W
1879-07-01,27.864,1.38,Port Au Prince,Haiti,18.48N,72.68W
1879-08-01,27.901,1.1340000000000001,Port Au Prince,Haiti,18.48N,72.68W
1879-09-01,26.901,0.695,Port Au Prince,Haiti,18.48N,72.68W
1879-10-01,26.734,1.047,Port Au Prince,Haiti,18.48N,72.68W
1879-11-01,26.37,1.636,Port Au Prince,Haiti,18.48N,72.68W
1879-12-01,25.526,2.332,Port Au Prince,Haiti,18.48N,72.68W
1880-01-01,25.691999999999997,2.1519999999999997,Port Au Prince,Haiti,18.48N,72.68W
1880-02-01,24.871,0.785,Port Au Prince,Haiti,18.48N,72.68W
1880-03-01,25.531,1.048,Port Au Prince,Haiti,18.48N,72.68W
1880-04-01,25.191000000000006,0.772,Port Au Prince,Haiti,18.48N,72.68W
1880-05-01,26.064,0.9159999999999999,Port Au Prince,Haiti,18.48N,72.68W
1880-06-01,27.346,0.932,Port Au Prince,Haiti,18.48N,72.68W
1880-07-01,27.676,0.998,Port Au Prince,Haiti,18.48N,72.68W
1880-08-01,27.339000000000002,0.621,Port Au Prince,Haiti,18.48N,72.68W
1880-09-01,26.816,0.723,Port Au Prince,Haiti,18.48N,72.68W
1880-10-01,26.561,0.732,Port Au Prince,Haiti,18.48N,72.68W
1880-11-01,26.23,1.825,Port Au Prince,Haiti,18.48N,72.68W
1880-12-01,24.578000000000003,0.6890000000000001,Port Au Prince,Haiti,18.48N,72.68W
1881-01-01,24.56,1.043,Port Au Prince,Haiti,18.48N,72.68W
1881-02-01,24.396,1.104,Port Au Prince,Haiti,18.48N,72.68W
1881-03-01,24.57,0.945,Port Au Prince,Haiti,18.48N,72.68W
1881-04-01,24.906,1.075,Port Au Prince,Haiti,18.48N,72.68W
1881-05-01,26.305,0.904,Port Au Prince,Haiti,18.48N,72.68W
1881-06-01,27.570999999999998,0.9790000000000001,Port Au Prince,Haiti,18.48N,72.68W
1881-07-01,28.153000000000002,0.754,Port Au Prince,Haiti,18.48N,72.68W
1881-08-01,27.545,0.5820000000000001,Port Au Prince,Haiti,18.48N,72.68W
1881-09-01,26.91,0.5760000000000001,Port Au Prince,Haiti,18.48N,72.68W
1881-10-01,25.814,0.634,Port Au Prince,Haiti,18.48N,72.68W
1881-11-01,25.682,0.988,Port Au Prince,Haiti,18.48N,72.68W
1881-12-01,24.818,0.938,Port Au Prince,Haiti,18.48N,72.68W
1882-01-01,23.989,1.3230000000000002,Port Au Prince,Haiti,18.48N,72.68W
1882-02-01,24.104,0.741,Port Au Prince,Haiti,18.48N,72.68W
1882-03-01,24.163,1.0290000000000001,Port Au Prince,Haiti,18.48N,72.68W
1882-04-01,24.57,0.6859999999999999,Port Au Prince,Haiti,18.48N,72.68W
1882-05-01,25.552,0.643,Port Au Prince,Haiti,18.48N,72.68W
1882-06-01,27.348000000000006,0.7609999999999999,Port Au Prince,Haiti,18.48N,72.68W
1882-07-01,27.76,0.611,Port Au Prince,Haiti,18.48N,72.68W
1882-08-01,27.694000000000003,0.636,Port Au Prince,Haiti,18.48N,72.68W
1882-09-01,27.366,0.7140000000000001,Port Au Prince,Haiti,18.48N,72.68W
1882-10-01,26.309,1.056,Port Au Prince,Haiti,18.48N,72.68W
1882-11-01,25.508000000000006,1.23,Port Au Prince,Haiti,18.48N,72.68W
1882-12-01,25.323,1.105,Port Au Prince,Haiti,18.48N,72.68W
1883-01-01,25.022,1.056,Port Au Prince,Haiti,18.48N,72.68W
1883-02-01,25.344,1.035,Port Au Prince,Haiti,18.48N,72.68W
1883-03-01,24.802,0.852,Port Au Prince,Haiti,18.48N,72.68W
1883-04-01,25.397,1.056,Port Au Prince,Haiti,18.48N,72.68W
1883-05-01,25.983,0.65,Port Au Prince,Haiti,18.48N,72.68W
1883-06-01,27.574,0.705,Port Au Prince,Haiti,18.48N,72.68W
1883-07-01,28.197,0.9840000000000001,Port Au Prince,Haiti,18.48N,72.68W
1883-08-01,27.748,1.232,Port Au Prince,Haiti,18.48N,72.68W
1883-09-01,26.969,1.168,Port Au Prince,Haiti,18.48N,72.68W
1883-10-01,26.178,1.081,Port Au Prince,Haiti,18.48N,72.68W
1883-11-01,25.785999999999998,1.212,Port Au Prince,Haiti,18.48N,72.68W
1883-12-01,24.816999999999997,0.92,Port Au Prince,Haiti,18.48N,72.68W
1884-01-01,24.346,0.8220000000000001,Port Au Prince,Haiti,18.48N,72.68W
1884-02-01,24.39,0.759,Port Au Prince,Haiti,18.48N,72.68W
1884-03-01,24.479,0.657,Port Au Prince,Haiti,18.48N,72.68W
1884-04-01,24.528,0.628,Port Au Prince,Haiti,18.48N,72.68W
1884-05-01,25.853,0.5529999999999999,Port Au Prince,Haiti,18.48N,72.68W
1884-06-01,26.85,0.49200000000000005,Port Au Prince,Haiti,18.48N,72.68W
1884-07-01,28.055999999999997,0.363,Port Au Prince,Haiti,18.48N,72.68W
1884-08-01,27.296,0.591,Port Au Prince,Haiti,18.48N,72.68W
1884-09-01,26.943,0.635,Port Au Prince,Haiti,18.48N,72.68W
1884-10-01,25.785999999999998,0.7190000000000001,Port Au Prince,Haiti,18.48N,72.68W
1884-11-01,26.201,0.6679999999999999,Port Au Prince,Haiti,18.48N,72.68W
1884-12-01,24.724,0.8290000000000001,Port Au Prince,Haiti,18.48N,72.68W
1885-01-01,24.127,1.0290000000000001,Port Au Prince,Haiti,18.48N,72.68W
1885-02-01,24.484,0.922,Port Au Prince,Haiti,18.48N,72.68W
1885-03-01,24.62,0.76,Port Au Prince,Haiti,18.48N,72.68W
1885-04-01,25.135,0.7020000000000001,Port Au Prince,Haiti,18.48N,72.68W
1885-05-01,26.342,0.943,Port Au Prince,Haiti,18.48N,72.68W
1885-06-01,27.406999999999996,0.698,Port Au Prince,Haiti,18.48N,72.68W
1885-07-01,28.349,0.9059999999999999,Port Au Prince,Haiti,18.48N,72.68W
1885-08-01,27.91,0.831,Port Au Prince,Haiti,18.48N,72.68W
1885-09-01,27.215,0.746,Port Au Prince,Haiti,18.48N,72.68W
1885-10-01,26.35,0.9620000000000001,Port Au Prince,Haiti,18.48N,72.68W
1885-11-01,26.659,1.011,Port Au Prince,Haiti,18.48N,72.68W
1885-12-01,25.131,1.0390000000000001,Port Au Prince,Haiti,18.48N,72.68W
1886-01-01,23.831,0.815,Port Au Prince,Haiti,18.48N,72.68W
1886-02-01,24.67,1.227,Port Au Prince,Haiti,18.48N,72.68W
1886-03-01,25.112,0.8079999999999999,Port Au Prince,Haiti,18.48N,72.68W
1886-04-01,24.996,1.361,Port Au Prince,Haiti,18.48N,72.68W
1886-05-01,26.316999999999997,0.774,Port Au Prince,Haiti,18.48N,72.68W
1886-06-01,27.061,1.005,Port Au Prince,Haiti,18.48N,72.68W
1886-07-01,27.764,0.863,Port Au Prince,Haiti,18.48N,72.68W
1886-08-01,27.36,0.9279999999999999,Port Au Prince,Haiti,18.48N,72.68W
1886-09-01,26.781,1.045,Port Au Prince,Haiti,18.48N,72.68W
1886-10-01,26.366999999999997,1.1159999999999999,Port Au Prince,Haiti,18.48N,72.68W
1886-11-01,25.513,1.345,Port Au Prince,Haiti,18.48N,72.68W
1886-12-01,24.526999999999997,1.435,Port Au Prince,Haiti,18.48N,72.68W
1887-01-01,23.473000000000003,1.4069999999999998,Port Au Prince,Haiti,18.48N,72.68W
1887-02-01,24.023000000000003,1.3730000000000002,Port Au Prince,Haiti,18.48N,72.68W
1887-03-01,24.070999999999998,0.8859999999999999,Port Au Prince,Haiti,18.48N,72.68W
1887-04-01,24.86,0.545,Port Au Prince,Haiti,18.48N,72.68W
1887-05-01,25.874,0.49200000000000005,Port Au Prince,Haiti,18.48N,72.68W
1887-06-01,27.093000000000004,0.579,Port Au Prince,Haiti,18.48N,72.68W
1887-07-01,28.009,0.583,Port Au Prince,Haiti,18.48N,72.68W
1887-08-01,27.447,0.534,Port Au Prince,Haiti,18.48N,72.68W
1887-09-01,27.136999999999997,0.506,Port Au Prince,Haiti,18.48N,72.68W
1887-10-01,26.421999999999997,0.595,Port Au Prince,Haiti,18.48N,72.68W
1887-11-01,25.875999999999998,0.693,Port Au Prince,Haiti,18.48N,72.68W
1887-12-01,24.738000000000003,0.759,Port Au Prince,Haiti,18.48N,72.68W
1888-01-01,24.196,1.111,Port Au Prince,Haiti,18.48N,72.68W
1888-02-01,24.365,1.082,Port Au Prince,Haiti,18.48N,72.68W
1888-03-01,24.59,0.8270000000000001,Port Au Prince,Haiti,18.48N,72.68W
1888-04-01,25.107,0.706,Port Au Prince,Haiti,18.48N,72.68W
1888-05-01,25.888,0.4,Port Au Prince,Haiti,18.48N,72.68W
1888-06-01,27.351000000000006,0.42700000000000005,Port Au Prince,Haiti,18.48N,72.68W
1888-07-01,28.388,0.63,Port Au Prince,Haiti,18.48N,72.68W
1888-08-01,28.12,0.525,Port Au Prince,Haiti,18.48N,72.68W
1888-09-01,27.483,0.48200000000000004,Port Au Prince,Haiti,18.48N,72.68W
1888-10-01,26.62,0.732,Port Au Prince,Haiti,18.48N,72.68W
1888-11-01,26.185,0.665,Port Au Prince,Haiti,18.48N,72.68W
1888-12-01,25.309,0.991,Port Au Prince,Haiti,18.48N,72.68W
1889-01-01,24.95,0.821,Port Au Prince,Haiti,18.48N,72.68W
1889-02-01,25.331999999999997,0.841,Port Au Prince,Haiti,18.48N,72.68W
1889-03-01,25.513,0.865,Port Au Prince,Haiti,18.48N,72.68W
1889-04-01,26.23,0.659,Port Au Prince,Haiti,18.48N,72.68W
1889-05-01,26.309,1.766,Port Au Prince,Haiti,18.48N,72.68W
1889-06-01,27.136000000000006,0.741,Port Au Prince,Haiti,18.48N,72.68W
1889-07-01,28.004,0.594,Port Au Prince,Haiti,18.48N,72.68W
1889-08-01,27.761,0.42100000000000004,Port Au Prince,Haiti,18.48N,72.68W
1889-09-01,26.869,0.802,Port Au Prince,Haiti,18.48N,72.68W
1889-10-01,26.237,0.451,Port Au Prince,Haiti,18.48N,72.68W
1889-11-01,26.176,0.8390000000000001,Port Au Prince,Haiti,18.48N,72.68W
1889-12-01,24.769,1.044,Port Au Prince,Haiti,18.48N,72.68W
1890-01-01,24.742,0.764,Port Au Prince,Haiti,18.48N,72.68W
1890-02-01,24.606,1.33,Port Au Prince,Haiti,18.48N,72.68W
1890-03-01,24.528000000000002,1.022,Port Au Prince,Haiti,18.48N,72.68W
1890-04-01,24.939,0.787,Port Au Prince,Haiti,18.48N,72.68W
1890-05-01,26.334,0.879,Port Au Prince,Haiti,18.48N,72.68W
1890-06-01,27.474,0.615,Port Au Prince,Haiti,18.48N,72.68W
1890-07-01,27.805999999999997,0.574,Port Au Prince,Haiti,18.48N,72.68W
1890-08-01,27.337,0.667,Port Au Prince,Haiti,18.48N,72.68W
1890-09-01,26.598000000000003,1.102,Port Au Prince,Haiti,18.48N,72.68W
1890-10-01,26.335,0.56,Port Au Prince,Haiti,18.48N,72.68W
1890-11-01,25.833,1.495,Port Au Prince,Haiti,18.48N,72.68W
1890-12-01,24.541,1.018,Port Au Prince,Haiti,18.48N,72.68W
1891-01-01,24.432,1.06,Port Au Prince,Haiti,18.48N,72.68W
1891-02-01,25.014,1.101,Port Au Prince,Haiti,18.48N,72.68W
1891-03-01,24.805,0.762,Port Au Prince,Haiti,18.48N,72.68W
1891-04-01,25.519,0.7170000000000001,Port Au Prince,Haiti,18.48N,72.68W
1891-05-01,26.146,1.296,Port Au Prince,Haiti,18.48N,72.68W
1891-06-01,27.15,0.46399999999999997,Port Au Prince,Haiti,18.48N,72.68W
1891-07-01,28.27,0.462,Port Au Prince,Haiti,18.48N,72.68W
1891-08-01,27.722,1.215,Port Au Prince,Haiti,18.48N,72.68W
1891-09-01,27.445,0.645,Port Au Prince,Haiti,18.48N,72.68W
1891-10-01,26.508000000000006,0.7440000000000001,Port Au Prince,Haiti,18.48N,72.68W
1891-11-01,25.915,1.7280000000000002,Port Au Prince,Haiti,18.48N,72.68W
1891-12-01,25.053,1.439,Port Au Prince,Haiti,18.48N,72.68W
1892-01-01,24.476,0.8959999999999999,Port Au Prince,Haiti,18.48N,72.68W
1892-02-01,23.949,0.94,Port Au Prince,Haiti,18.48N,72.68W
1892-03-01,25.873,1.025,Port Au Prince,Haiti,18.48N,72.68W
1892-04-01,25.66,0.7340000000000001,Port Au Prince,Haiti,18.48N,72.68W
1892-05-01,26.115,0.828,Port Au Prince,Haiti,18.48N,72.68W
1892-06-01,27.116,0.287,Port Au Prince,Haiti,18.48N,72.68W
1892-07-01,27.795,0.358,Port Au Prince,Haiti,18.48N,72.68W
1892-08-01,27.279,0.605,Port Au Prince,Haiti,18.48N,72.68W
1892-09-01,26.774,0.597,Port Au Prince,Haiti,18.48N,72.68W
1892-10-01,25.924000000000003,0.544,Port Au Prince,Haiti,18.48N,72.68W
1892-11-01,25.5,0.40299999999999997,Port Au Prince,Haiti,18.48N,72.68W
1892-12-01,24.456999999999997,1.127,Port Au Prince,Haiti,18.48N,72.68W
1893-01-01,24.052,0.615,Port Au Prince,Haiti,18.48N,72.68W
1893-02-01,24.872,0.513,Port Au Prince,Haiti,18.48N,72.68W
1893-03-01,24.686999999999998,0.6940000000000001,Port Au Prince,Haiti,18.48N,72.68W
1893-04-01,25.592,0.887,Port Au Prince,Haiti,18.48N,72.68W
1893-05-01,25.973000000000003,0.64,Port Au Prince,Haiti,18.48N,72.68W
1893-06-01,26.978,0.665,Port Au Prince,Haiti,18.48N,72.68W
1893-07-01,27.230999999999998,0.6990000000000001,Port Au Prince,Haiti,18.48N,72.68W
1893-08-01,27.3,0.5660000000000001,Port Au Prince,Haiti,18.48N,72.68W
1893-09-01,26.741999999999997,0.51,Port Au Prince,Haiti,18.48N,72.68W
1893-10-01,25.691999999999997,0.6709999999999999,Port Au Prince,Haiti,18.48N,72.68W
1893-11-01,25.779,0.7020000000000001,Port Au Prince,Haiti,18.48N,72.68W
1893-12-01,24.498,0.456,Port Au Prince,Haiti,18.48N,72.68W
1894-01-01,24.266,0.5820000000000001,Port Au Prince,Haiti,18.48N,72.68W
1894-02-01,24.581999999999997,0.503,Port Au Prince,Haiti,18.48N,72.68W
1894-03-01,24.495,0.904,Port Au Prince,Haiti,18.48N,72.68W
1894-04-01,25.096999999999998,0.919,Port Au Prince,Haiti,18.48N,72.68W
1894-05-01,25.918000000000003,0.8079999999999999,Port Au Prince,Haiti,18.48N,72.68W
1894-06-01,26.883000000000006,0.457,Port Au Prince,Haiti,18.48N,72.68W
1894-07-01,27.98,0.39899999999999997,Port Au Prince,Haiti,18.48N,72.68W
1894-08-01,27.962,0.45799999999999996,Port Au Prince,Haiti,18.48N,72.68W
1894-09-01,27.138,0.505,Port Au Prince,Haiti,18.48N,72.68W
1894-10-01,25.905,0.444,Port Au Prince,Haiti,18.48N,72.68W
1894-11-01,25.945,0.58,Port Au Prince,Haiti,18.48N,72.68W
1894-12-01,23.813000000000002,0.968,Port Au Prince,Haiti,18.48N,72.68W
1895-01-01,24.179000000000002,0.547,Port Au Prince,Haiti,18.48N,72.68W
1895-02-01,24.343000000000004,1.196,Port Au Prince,Haiti,18.48N,72.68W
1895-03-01,25.147,0.6890000000000001,Port Au Prince,Haiti,18.48N,72.68W
1895-04-01,25.436,0.43,Port Au Prince,Haiti,18.48N,72.68W
1895-05-01,26.362,0.544,Port Au Prince,Haiti,18.48N,72.68W
1895-06-01,27.801,0.941,Port Au Prince,Haiti,18.48N,72.68W
1895-07-01,28.16,0.47200000000000003,Port Au Prince,Haiti,18.48N,72.68W
1895-08-01,27.843000000000004,0.45899999999999996,Port Au Prince,Haiti,18.48N,72.68W
1895-09-01,27.493000000000002,0.428,Port Au Prince,Haiti,18.48N,72.68W
1895-10-01,26.703000000000007,0.82,Port Au Prince,Haiti,18.48N,72.68W
1895-11-01,25.906999999999996,0.5820000000000001,Port Au Prince,Haiti,18.48N,72.68W
1895-12-01,24.28,0.732,Port Au Prince,Haiti,18.48N,72.68W
1896-01-01,24.161,0.603,Port Au Prince,Haiti,18.48N,72.68W
1896-02-01,24.898000000000003,0.7609999999999999,Port Au Prince,Haiti,18.48N,72.68W
1896-03-01,25.480999999999998,1.2309999999999999,Port Au Prince,Haiti,18.48N,72.68W
1896-04-01,25.424,1.4909999999999999,Port Au Prince,Haiti,18.48N,72.68W
1896-05-01,26.319000000000003,0.948,Port Au Prince,Haiti,18.48N,72.68W
1896-06-01,27.865,0.43700000000000006,Port Au Prince,Haiti,18.48N,72.68W
1896-07-01,28.25,0.27399999999999997,Port Au Prince,Haiti,18.48N,72.68W
1896-08-01,28.007,0.44799999999999995,Port Au Prince,Haiti,18.48N,72.68W
1896-09-01,27.365,0.621,Port Au Prince,Haiti,18.48N,72.68W
1896-10-01,27.044,0.6859999999999999,Port Au Prince,Haiti,18.48N,72.68W
1896-11-01,26.309,0.68,Port Au Prince,Haiti,18.48N,72.68W
1896-12-01,25.479,0.382,Port Au Prince,Haiti,18.48N,72.68W
1897-01-01,24.18,0.82,Port Au Prince,Haiti,18.48N,72.68W
1897-02-01,25.65,0.5479999999999999,Port Au Prince,Haiti,18.48N,72.68W
